x_coordinate,y_coordinate,Cell_Type,TCN_Label
1813.654354,2659.630607,Epithelial,4
2867.519417,2661.740291,Tumor,2
1378.294366,2662.664789,Tumor,6
1724.553551,2661.604284,Tumor,4
1525.56748,2644.541463,Tumor,6
3652.804598,2661.91954,Stroma,6
2491.371429,2662.571429,Thelp,3
398.0780591,2663.43038,Thelp,1
3123.125604,2663.495169,Tumor,6
3797.289221,2663.404482,Tumor,6
5147.890809,2663.653574,Tumor,6
4345.184685,2663.689189,Tumor,6
4378.829508,2666.763934,Tumor,6
5017.557724,2671.61355,Tumor,6
2420.565041,2663.288618,Tumor,3
2121.990033,2664.637874,Tumor,6
3943.414928,2664.137239,Tumor,6
945.265343,2666.370036,Tumor,1
2210.285177,2667.413845,Tumor,6
2496.5,2667.285714,Treg,3
4919.584229,2663.548387,Tumor,6
1592.833333,2668.5,Tumor,6
2598.7974,2666.539545,Tcyt,3
4755.935961,2668.73399,Tumor,6
5177.37037,2668.839506,Treg,6
4050.622581,2670.422581,Tumor,5
4522.0,2670.0,Tumor,6
789.5444191,2669.387244,Tumor,1
2140.527778,2671.222222,Tumor,6
3727.759765,2663.23863,Tumor,6
1623.5,2671.0,Tumor,6
3426.734015,2657.694373,Tumor,6
2282.481481,2672.592593,Tumor,6
3389.998889,2676.339444,Tumor,6
628.15,2672.9,Tumor,1
4398.044248,2672.650442,Tumor,6
2004.469775,2673.62867,Tumor,4
4648.011719,2673.660156,Tumor,6
5104.943864,2673.372063,Tumor,6
2578.783562,2674.991781,Thelp,3
4130.674961,2673.517885,Stroma,6
1173.720183,2675.555046,Tumor,6
1567.264416,2676.649789,Tumor,6
1777.302703,2675.117568,Tumor,4
4353.853435,2676.748092,Tumor,6
3190.00838,2674.421788,Tumor,6
538.0363014,2677.086986,Tumor,1
3779.574074,2676.074074,Tumor,6
834.4311815,2678.19732,Tumor,1
1751.540566,2694.457547,Tumor,4
4108.25,2675.066667,MPtoDC,5
1824.850288,2680.412668,Epithelial,4
2093.375299,2678.367331,Tumor,4
614.1475827,2678.997455,Tumor,1
3970.377692,2673.333077,Tumor,6
4525.171429,2677.742857,Tumor,6
1686.453425,2675.376712,Tumor,4
3574.62345,2679.007892,Tumor,6
3069.972383,2680.007707,Tumor,6
4023.121397,2675.439301,Tumor,5
4792.450116,2679.415313,Tumor,6
3309.720339,2681.432203,Stroma,6
4197.130781,2681.028708,Stroma,1
1384.737127,2682.791328,Tumor,6
3730.266019,2687.706796,Tumor,6
4713.414687,2690.564795,Tumor,6
4864.246512,2684.2,Tumor,6
665.5098296,2681.529489,Tumor,1
1401.779104,2684.414925,Tumor,6
2312.941176,2683.411765,Tumor,3
3217.732759,2677.36008,Tumor,6
3773.73913,2684.536232,Tumor,6
355.1578576,2685.276251,Treg,1
633.467354,2686.202749,Tumor,1
4636.806167,2684.656388,Tumor,6
1664.768595,2686.411157,Tumor,4
2449.582766,2685.518519,Treg,3
4829.534862,2689.354346,Tumor,6
4319.874598,2683.790997,Tumor,1
4574.022287,2689.43314,Tumor,6
2262.111111,2688.333333,Tumor,6
2798.052632,2687.631579,Tumor,3
3437.852542,2682.171112,Tumor,6
3870.229818,2687.657455,Tumor,6
4741.261628,2688.412791,Tumor,6
1484.875465,2689.069703,Tumor,6
3895.4,2690.0,Tumor,6
4664.270073,2694.980049,Tumor,6
4933.173359,2692.064643,Tumor,6
3103.583333,2691.472222,Tumor,6
4042.067729,2693.458167,Tumor,6
994.5246231,2695.576884,Tumor,1
1349.843361,2692.471992,Tumor,6
2032.730159,2692.84127,Tumor,4
3158.345987,2692.17462,Tumor,6
561.7767094,2698.229701,Tumor,1
436.7193524,2695.531997,MPtoDC,1
712.0255864,2694.484009,Tumor,1
5117.104348,2693.878261,Tumor,6
3908.363636,2695.333333,Tumor,6
1438.3,2695.7,Tumor,6
3188.102041,2695.316327,Tumor,6
1878.577778,2695.434444,Stroma,4
5092.576471,2696.611765,Tumor,6
3660.861472,2697.606061,Stroma,6
3848.34507,2696.922535,Tumor,6
4131.304762,2697.017143,Stroma,5
3104.030303,2698.484848,Tumor,6
4389.666667,2696.212785,Tumor,6
666.7366337,2701.129703,Tumor,1
1708.09571,2713.141914,Tumor,4
127.3297546,2701.369632,Stroma,1
770.5575868,2701.652651,Tumor,1
637.9364548,2698.498328,Tumor,3
4769.718327,2702.01107,Tumor,6
4291.358908,2704.211964,Tumor,1
2315.540984,2704.508197,Tumor,3
2712.981213,2704.087493,Tumor,3
4261.568,2704.0832,Stroma,1
797.9323671,2705.154589,Tumor,1
818.6727273,2705.036364,Stroma,1
2543.187184,2703.956998,Treg,3
4346.45977,2704.992337,Tumor,6
341.784689,2704.643541,Stroma,1
785.3888889,2706.611111,Tumor,1
582.7698113,2707.718239,Tumor,3
4752.081858,2710.130531,Tumor,6
4458.002896,2702.69112,Tumor,6
4321.207965,2711.10177,Tumor,6
4882.537688,2711.537688,Tumor,6
1584.486139,2710.505071,Tumor,6
5021.37069,2713.03592,Tumor,6
1238.513,2705.437,Tumor,6
3909.615385,2712.615385,Tumor,6
2326.5,2713.0,Tumor,3
684.2653061,2712.285714,Tumor,1
5093.560091,2712.823129,Tumor,6
5174.5,2714.046512,Tumor,6
4048.260623,2713.521246,Tumor,6
4946.880672,2715.070588,Tumor,6
1158.60058,2719.786267,Tumor,6
1548.18799,2718.122715,Tumor,6
5113.470588,2715.007353,Tumor,6
4740.103352,2717.055866,Tumor,6
965.3562636,2713.305576,Tumor,1
2242.232704,2714.647799,Tumor,6
3198.849074,2714.516667,Tumor,6
3225.808333,2715.798611,Tumor,6
3738.902318,2716.978477,Tumor,6
4479.895238,2720.942857,Stroma,6
594.8231293,2718.986395,Tumor,3
1504.925275,2717.98022,Tumor,6
1846.557447,2719.575532,Epithelial,4
4556.094595,2720.108108,Tumor,6
4860.978193,2718.168224,Tumor,6
1912.4663,2721.624484,Stroma,4
4305.434524,2723.46131,Tumor,1
623.973384,2721.752852,Tumor,3
805.6666667,2721.175325,Tumor,1
820.48659,2723.10728,Stroma,1
3030.531222,2722.60543,Tumor,2
1716.524683,2726.208745,Tumor,4
4067.200946,2723.576832,Tumor,5
4680.693023,2724.123256,Tumor,6
1065.043478,2725.608696,Tumor,1
4016.039656,2725.573695,Tumor,6
3833.96139,2727.281853,Tumor,6
4328.662791,2726.348837,Tumor,6
4719.532567,2725.559387,Tumor,6
5142.811927,2724.623853,Tumor,6
1367.333333,2725.037037,Stroma,6
3410.910623,2725.626374,Tumor,6
4344.748682,2725.147627,Tumor,6
4773.656338,2725.484507,Tumor,6
1275.281301,2725.720325,Tumor,6
4413.11449,2728.06619,Tumor,6
856.9920635,2727.81746,Tumor,1
3167.020576,2728.781893,Tumor,6
4247.882775,2729.052632,Stroma,1
2388.742673,2730.679583,Tumor,3
3963.37415,2729.918367,Tumor,6
885.8202532,2717.875949,Tumor,1
4701.875,2729.875,Tumor,6
3342.970238,2730.571429,Stroma,6
3974.444444,2730.587302,Tumor,6
5104.875,2730.483333,Tumor,6
4758.972603,2729.719178,Tumor,6
775.7142857,2731.5,Tumor,1
4093.942628,2723.204812,Tumor,6
1780.551724,2716.619363,Tumor,4
3554.708595,2732.236897,MPtoDC,6
1023.329268,2732.831098,Tumor,1
3718.594203,2732.048309,Tumor,6
3987.954861,2733.034722,Tumor,6
3385.791667,2722.432018,Tumor,6
3775.460972,2736.742268,Tumor,6
4463.496599,2732.846939,Tumor,6
569.7432836,2734.755224,Tumor,3
603.4976303,2735.011848,Tumor,3
3208.74564,2747.984012,Tumor,6
3944.759831,2734.089888,Tumor,6
353.4961977,2736.522814,Stroma,1
2846.644444,2735.888889,Tumor,3
4042.367953,2736.949555,Tumor,6
1219.601064,2756.667021,Tumor,6
1523.340088,2739.032599,Tumor,6
4392.019204,2736.753086,Tumor,6
5077.194712,2735.057692,Tumor,6
2340.0,2737.0,Tumor,3
3110.950094,2737.457627,Tumor,6
1900.574359,2735.784615,Epithelial,4
1126.371212,2740.060606,Tumor,6
1661.102326,2738.653488,Tumor,6
3153.493377,2737.407285,Tumor,6
4065.943182,2738.068182,Tumor,6
5050.51921,2738.379802,Tumor,6
3738.331025,2741.875346,Tumor,6
4589.378313,2731.253012,Tumor,6
3308.198312,2742.649789,Stroma,6
4314.442478,2737.809735,Tumor,1
1476.5,2740.5,Tumor,6
3642.842932,2739.590314,Stroma,6
5125.516413,2748.007206,Tumor,6
4807.072055,2731.211782,Tumor,6
843.8217391,2740.321739,Tumor,1
1264.487952,2739.01506,Tumor,6
4363.861979,2740.736979,Tumor,6
4733.11326,2739.232044,Tumor,6
3593.663158,2742.005263,Stroma,6
3513.936986,2732.147945,Tumor,6
381.1794872,2743.06105,MPtoDC,1
4869.058382,2744.71643,Tumor,6
4124.363465,2745.201507,Stroma,1
4784.663774,2744.887202,Tumor,6
5020.868132,2743.989011,Tumor,6
859.8202247,2747.332584,Stroma,1
5006.531758,2745.995569,Tumor,6
4473.644815,2747.940405,Tumor,6
4758.6,2750.11027,Tumor,6
4332.780335,2749.307531,Tumor,6
3436.082833,2747.355342,Tumor,6
4710.065844,2747.353909,Tumor,6
206.2,2749.0,Stroma,1
1778.031111,2747.955556,Tumor,4
3519.775701,2748.518692,Tumor,6
4288.794264,2746.538653,Tumor,1
442.9618421,2748.709211,Thelp,1
4057.966443,2749.228188,Tumor,6
4500.742701,2731.925182,Tumor,6
1598.433962,2749.84434,Tumor,6
3133.090909,2749.909091,Tumor,6
3364.202247,2751.707865,Tumor,6
1763.676056,2750.723005,Tumor,4
1313.5,2750.9,Tumor,6
1566.078219,2753.01444,Tumor,6
4175.98,2752.84,Tumor,1
4680.627063,2752.234323,Tumor,6
5086.106383,2757.328108,Tumor,6
2246.017685,2752.633441,Tumor,6
3376.580952,2745.371429,Tumor,6
4000.269504,2752.997636,Tumor,6
4233.445295,2755.169584,Tumor,1
4071.007273,2754.178182,Tumor,6
562.5810127,2756.026582,Tumor,5
3161.880478,2750.40239,Tumor,6
3965.293173,2755.580321,Tumor,6
956.5,2756.333333,Tumor,1
2260.70283,2756.504717,Tumor,6
3725.841727,2756.503597,Tumor,6
4098.707411,2762.086622,Tumor,1
4894.61183,2758.16451,Tumor,6
4387.870588,2758.438235,Tumor,6
2298.002247,2757.031461,Tumor,3
4366.451327,2760.451327,Tumor,6
3615.460208,2762.264706,Stroma,6
1675.809475,2761.755922,Tumor,4
1921.411765,2763.045144,Epithelial,4
3715.538462,2761.371795,Tumor,6
3751.552764,2762.802345,Tumor,6
4305.928699,2762.68984,Tumor,1
508.3247863,2761.486111,Bcell,1
841.5704787,2762.533245,Tumor,1
468.6801932,2762.427053,Treg,1
3073.875,2762.125,Tumor,2
3364.681661,2772.020761,Tumor,6
3990.0,2761.414414,Tumor,6
1612.19863,2763.280822,Tumor,6
1791.113786,2755.166302,Tumor,4
1066.565292,2759.553265,Tumor,6
4039.763124,2762.888604,Tumor,6
1415.06905,2762.674249,Tumor,6
1871.12037,2765.361111,Epithelial,4
5023.867925,2771.543739,Tumor,6
568.5988858,2766.573816,Tumor,5
2159.5,2765.5,Tumor,3
1286.405229,2766.447712,Tumor,6
2346.662651,2767.313253,Tumor,3
3728.248619,2766.98895,Tumor,6
4405.167641,2768.276803,Tumor,6
4451.767068,2766.056225,Tumor,6
1635.450151,2767.796073,Tumor,6
3380.100592,2764.988166,Tumor,6
1243.164773,2772.103084,Tumor,6
4438.22541,2769.309426,Tumor,6
4970.352732,2767.349169,Tumor,6
583.3461538,2770.869231,Tumor,5
4256.106234,2781.669847,Tumor,1
2995.151316,2770.789474,Tumor,2
3805.241895,2770.835411,Tumor,6
1588.862745,2772.105392,Tumor,6
1899.49332,2771.449126,Epithelial,4
2880.8,2772.0,Tumor,2
4843.433387,2771.274478,Tumor,6
2769.728814,2770.19209,Tumor,3
2950.771429,2771.942857,Tumor,2
3170.944367,2775.143255,Tumor,6
2409.078947,2769.444976,Tumor,3
2114.913043,2774.347826,Tumor,3
2735.333333,2774.0,Tumor,3
1182.822544,2766.456207,Tumor,6
1377.040541,2779.82973,Tumor,6
3922.469287,2778.418919,Tumor,6
2549.552398,2776.857904,MPtoDC,3
3603.93609,2777.443609,Stroma,6
351.3234837,2778.010886,Epithelial,1
1948.981747,2778.101695,MPtoDC,4
4384.353035,2780.261981,Tumor,6
5071.042982,2804.114035,Tumor,6
4355.782692,2777.280769,Tumor,6
2290.604046,2777.615607,Tumor,3
787.377551,2779.05102,Tumor,1
1269.499109,2775.105169,Tumor,6
2268.052,2777.941333,Tumor,2
4920.541319,2782.761941,Tumor,6
4989.098039,2780.196078,Tumor,6
4346.503817,2784.664122,Tumor,6
2404.834808,2783.690265,Tumor,3
397.4342762,2781.432612,Tumor,1
746.5833333,2783.208333,Tumor,1
4560.426728,2783.954839,Tumor,6
4694.268398,2784.861472,Tumor,6
4077.181646,2780.742668,Tumor,1
636.2758242,2781.305495,Tcyt,1
3198.493077,2785.916923,Tumor,6
4032.997661,2785.360234,Tumor,6
2768.401515,2784.30303,Tumor,3
3446.512545,2785.290323,Tumor,4
4461.948403,2785.014742,Tumor,6
4594.453029,2785.279192,Tumor,6
4635.25782,2781.665403,Tumor,6
1558.329966,2783.388328,Tumor,6
2919.166667,2785.833333,Tumor,2
3676.239726,2786.304795,Tumor,6
5169.573141,2785.258993,Tumor,6
1439.33812,2788.015666,Tumor,6
2797.155452,2779.967517,Tumor,3
4430.380531,2785.628319,Tumor,6
572.1003717,2782.903346,Tumor,1
1217.440945,2786.614173,Tumor,6
3039.61,2785.97,Tumor,2
3863.771022,2793.957309,Tumor,6
3114.316607,2787.562724,Tumor,6
4482.127462,2782.785632,Tumor,6
4619.662745,2792.062745,Tumor,6
1806.314534,2777.968547,Tumor,4
418.6845827,2789.445545,MPtoDC,1
955.6071429,2788.785714,Stroma,1
3957.804011,2790.847767,Tumor,6
825.3903835,2790.682313,Tumor,1
3607.398058,2790.252427,Stroma,6
3230.333333,2791.083333,MPtoDC,6
4352.32,2790.293333,Tumor,6
4445.885246,2790.795082,Tumor,6
2374.631579,2792.473684,Tumor,3
2445.926136,2794.408279,Tumor,3
4525.652074,2794.190476,Tumor,6
1227.114754,2793.442623,Tumor,6
1645.54927,2793.257299,Stroma,6
4356.474501,2800.454545,Tumor,6
1506.404762,2797.166667,Tumor,6
4976.025414,2800.067403,Tumor,6
5014.172727,2797.318182,Tumor,6
2305.589065,2799.308642,Tumor,3
4436.178295,2797.627907,Tumor,6
2158.428805,2798.468903,Tumor,3
2504.909814,2798.440318,MPtoDC,3
3047.271084,2800.276104,Tumor,2
5133.380665,2797.927492,Tumor,6
3515.55298,2799.152318,Tumor,6
785.5269321,2797.531616,Tumor,1
1621.523596,2798.898876,Tumor,6
1561.22807,2801.169591,Tumor,6
2592.95777,2799.591216,Treg,3
627.996988,2799.873494,Tcyt,1
1392.714784,2801.930265,Tumor,6
4125.435,2799.065,Stroma,1
3549.787062,2803.628032,Tumor,6
4456.607438,2803.095041,Tumor,6
5103.72334,2797.044266,Tumor,6
610.6333333,2803.920833,Tumor,3
4465.5,2803.5,Tumor,6
1301.168242,2802.292376,Tumor,6
3073.796721,2805.359563,Tumor,2
4306.273821,2804.220167,Tumor,1
4141.725618,2784.39804,Tumor,1
1656.251969,2806.03937,Tumor,6
3165.833333,2806.363198,Tumor,6
3626.483051,2806.161017,Stroma,6
4088.923469,2802.568878,Tumor,1
4425.235808,2802.727074,Tumor,6
674.5510204,2806.142857,Tumor,1
1958.488491,2809.199488,Tcyt,4
3446.28382,2806.02122,Tumor,4
4445.153226,2807.467742,Tumor,6
2730.113456,2812.023747,Tumor,3
2719.586957,2808.141304,Tumor,3
4906.686062,2808.422869,Tumor,6
541.8084112,2809.775701,Tcyt,1
4400.558414,2807.606645,Tumor,6
4483.06793,2810.105845,Tumor,6
885.3235686,2810.42743,Tumor,1
3130.461618,2809.685685,Tumor,6
3987.859854,2810.69927,Tumor,6
1514.54902,2811.856209,Tumor,6
4547.902439,2812.634146,Tumor,6
399.5862069,2812.224138,Thelp,5
5119.995763,2811.266949,Tumor,6
5009.075075,2811.696697,Tumor,6
4437.85,2813.8,Tumor,6
515.200489,2812.41687,MPtoDC,1
2376.809524,2814.047619,Tumor,3
4375.761905,2812.333333,Tumor,6
1683.130058,2815.317919,Tumor,4
2912.538462,2816.153846,Tumor,2
4082.99422,2818.075145,Tumor,6
4127.510791,2817.992806,Stroma,6
1892.455342,2815.903678,Epithelial,4
1937.248227,2819.014184,MPtoDC,3
4846.823797,2815.86376,Tumor,6
5132.791339,2817.468504,Tumor,6
3570.058427,2815.516854,Tumor,6
456.2521368,2819.433333,MPtoDC,1
2515.0,2818.291667,MPtoDC,3
3678.236607,2818.598214,Tumor,6
4321.431373,2818.490196,Tumor,6
4789.356538,2818.571025,Tumor,6
4736.099229,2808.524194,Tumor,6
2756.5,2820.285714,Tumor,3
4276.598592,2823.13615,Tumor,1
4878.509009,2821.297297,Tumor,6
4339.569892,2821.591398,Tumor,6
4371.547081,2816.663842,Tumor,6
631.2239642,2821.87794,Thelp,1
2219.041667,2823.125,Tumor,3
3343.321748,2823.195631,Stroma,6
1550.411559,2822.113835,Tumor,6
4458.867868,2827.503003,Tumor,6
4418.319196,2825.267857,Tumor,6
1330.048101,2825.453165,Tumor,6
1820.666667,2823.541667,Tumor,4
1864.090442,2826.850976,Tcyt,4
5117.280255,2824.821656,Tumor,6
1111.16478,2823.459119,Tumor,1
1749.772382,2824.946889,Tumor,4
2788.795918,2818.231293,Tumor,3
4035.127559,2825.451969,Tumor,6
902.5738255,2826.39094,Tumor,1
3640.103516,2827.193359,Epithelial,6
4495.875862,2824.737931,Tumor,6
1056.381443,2821.957045,Tumor,1
1701.905405,2827.203931,Tumor,4
2625.5,2827.0,MPtoDC,3
4817.8,2825.6,Stroma,6
4108.451705,2829.569602,Stroma,6
3378.37757,2816.380374,Tumor,6
851.3809055,2828.089567,Tumor,1
1667.431034,2829.145977,Tumor,6
3088.964572,2834.975936,Tumor,2
1572.960648,2832.267361,Tumor,6
1425.714122,2830.272101,Tumor,6
2471.689521,2835.900388,Tumor,3
675.0826446,2825.988981,Stroma,1
389.0136752,2832.88547,Tumor,1
3574.942593,2833.848148,Tumor,6
4442.280061,2835.108067,Tumor,6
4705.305916,2831.787879,Tumor,6
2923.269231,2832.679487,Tumor,2
2721.701613,2823.745161,Tumor,3
3736.428571,2818.953162,Tumor,6
5101.296296,2834.781481,Tumor,6
801.6794311,2834.87965,Tcyt,1
3443.672676,2832.289374,Tumor,4
751.4210526,2835.472136,Tumor,1
2048.148816,2837.010147,Tumor,3
2247.930403,2837.271062,Tumor,3
2390.25,2836.321429,Tumor,3
5117.604938,2837.030864,Tumor,6
3715.388582,2839.208103,Tumor,6
5148.108548,2837.191316,Tumor,6
1348.906907,2842.280781,Tumor,6
3982.737374,2838.459596,Tumor,6
1801.2,2830.804464,Tumor,4
3188.399844,2842.459311,Tumor,6
2430.724138,2839.586207,Tumor,3
5050.942308,2839.634615,Tumor,6
3036.072464,2841.170569,Tumor,2
2504.718045,2842.033835,Tumor,3
4905.370629,2841.811189,Tumor,6
1471.585987,2840.208917,Tumor,6
3401.855196,2840.841567,Tumor,4
4691.952229,2843.503185,Tumor,6
4213.873684,2844.978947,Stroma,6
1600.908257,2844.0,Tumor,6
4083.728834,2843.532515,Tumor,6
5133.424242,2843.318182,Tumor,6
478.4861314,2844.00292,MPtoDC,1
3384.228271,2852.074499,Tumor,6
4742.344961,2842.757752,Tumor,6
640.4870775,2844.111332,Tumor,1
3347.636364,2844.454545,Stroma,6
3907.588235,2845.352941,Tumor,6
3916.425532,2845.106383,Tumor,6
3160.089686,2845.513453,Tumor,6
3926.777778,2846.148148,Tumor,6
3650.969589,2846.406082,Stroma,6
4800.119632,2846.552147,Tumor,6
4827.850434,2842.112717,Tumor,6
1400.3875,2849.6875,Tumor,6
1559.971429,2848.2,Tumor,6
1826.211597,2848.111902,Tumor,4
4295.159821,2842.414286,Tumor,6
1574.090909,2848.954545,Tumor,6
4934.231579,2849.119617,Tumor,6
5120.465517,2848.267241,Tumor,6
3465.907216,2847.842784,Tumor,4
3900.827586,2848.896552,Tumor,6
5088.650142,2862.746459,Tumor,6
2827.428224,2854.972019,Tcyt,3
4649.755507,2848.255507,Stroma,6
5078.356467,2849.44795,Tumor,6
743.4076655,2850.233449,Stroma,1
939.8913649,2850.649025,Tumor,1
3734.246575,2850.525114,Tumor,6
672.990991,2850.135135,Stroma,1
829.1515789,2850.026316,Tumor,1
1274.73678,2849.125734,Tumor,6
5028.008403,2849.697479,Tumor,6
3448.929461,2850.40249,Tumor,4
4531.498101,2854.890939,Tumor,6
3310.859043,2850.365248,Epithelial,6
5170.377193,2852.128655,Tumor,6
713.8733234,2852.925484,Tumor,1
1110.118321,2852.835878,Tumor,1
4568.468085,2854.056738,Tumor,6
4734.950617,2853.191358,Tumor,6
2808.675676,2853.054054,Tcyt,3
5111.715328,2851.905109,Tumor,6
1590.210356,2854.453074,Tumor,6
1721.434171,2853.839196,Tumor,4
2396.553846,2857.461538,Tumor,3
2228.250608,2857.233577,Tumor,3
3130.87234,2855.390071,Tumor,6
3754.177656,2853.935897,Tumor,6
4398.108827,2849.019952,Tumor,6
3062.609091,2856.177273,Tumor,2
4911.133739,2855.680851,Tumor,6
5151.361809,2855.914573,Tumor,6
1979.470468,2856.698574,Treg,3
4179.279743,2857.185423,Stroma,6
435.3992298,2856.79846,Tcyt,1
1685.698132,2857.051131,Tumor,4
1419.489865,2859.385135,Tumor,6
2698.197682,2848.797351,Tumor,3
4269.788012,2855.923246,Tumor,6
4486.302326,2857.728682,Tumor,6
3895.731707,2858.414634,Tumor,6
1261.842105,2859.649123,Tumor,6
1332.47541,2858.901639,Tumor,6
1096.712121,2872.352273,Tumor,1
4130.527421,2861.361727,Tumor,6
5119.220588,2859.529412,Tumor,6
4708.631336,2859.718894,Tumor,6
1945.556818,2858.920455,Thelp,3
4502.098361,2859.708561,Tumor,6
4892.25,2860.454545,Stroma,6
3980.568966,2860.810345,Tumor,6
4036.329337,2861.30056,Tumor,6
1613.440704,2864.433818,Tumor,2
2403.842105,2861.789474,Tumor,3
3509.224023,2848.173317,Tumor,6
3725.563492,2858.837302,Tumor,6
2586.696815,2863.806369,MPtoDC,3
4332.622523,2860.998957,Tumor,6
5105.166667,2861.319149,Tumor,6
878.2316562,2862.296646,Tumor,1
4377.548387,2862.709677,Tumor,6
717.2666667,2864.654545,Stroma,1
1929.313043,2864.64058,Epithelial,3
1077.964646,2866.068182,Thelp,1
1786.993985,2864.452632,Tumor,4
2653.289246,2864.542645,Thelp,3
3563.142857,2865.628571,Tumor,6
3989.555556,2866.866667,Tumor,6
5017.561358,2865.929504,Tumor,6
5036.590389,2865.675057,Tumor,6
3117.4,2867.75,Tumor,6
3848.647685,2865.132407,Tumor,6
1510.586207,2867.594828,Tumor,6
1134.662037,2859.680556,Tumor,1
1881.705394,2867.260581,Epithelial,3
2405.828829,2870.882883,Tumor,3
3749.648305,2870.351695,Tumor,6
3928.833333,2870.083333,Tumor,6
849.5,2869.355469,Stroma,1
3129.4,2871.6,Tumor,6
5179.00639,2867.373802,Tumor,6
975.6828605,2871.132919,Tumor,1
1223.882353,2872.617647,Tumor,2
2997.189655,2875.655172,Tumor,2
4995.111607,2863.15625,Tumor,6
3156.854821,2872.778982,Tumor,6
3659.327957,2875.803763,MPtoDC,6
3706.228571,2873.338095,Tumor,6
1490.659574,2874.196399,Tumor,6
3969.87234,2874.106383,Tumor,6
5159.383387,2874.50639,Tumor,6
2009.108891,2875.332667,Epithelial,3
4202.263158,2875.210526,Treg,6
3726.673367,2876.698492,Tumor,6
1947.264615,2877.649231,MPtoDC,3
1302.398522,2878.091398,Tumor,6
1770.644599,2875.794425,Tumor,4
1988.388013,2877.268139,Treg,3
2122.0,2876.714286,Tumor,3
3073.06141,2876.460955,Tumor,2
3982.513514,2877.081081,Tumor,6
5091.434783,2878.695652,Tumor,6
1810.702281,2877.809124,Tumor,4
3741.216867,2877.771084,Tumor,6
1554.516894,2877.092789,Tumor,6
2553.223097,2877.612423,MPtoDC,3
908.5351258,2878.762359,Tcyt,1
1444.887153,2882.219618,Tumor,6
3329.038314,2881.41954,Stroma,6
2785.928626,2879.791951,Tumor,3
831.9574156,2880.725404,Tumor,1
452.4377395,2883.525862,Stroma,5
5047.651163,2881.61794,Tumor,6
4155.714286,2882.5,Stroma,6
5109.475694,2883.128472,Tumor,6
697.9602094,2882.78534,Tumor,1
514.8124191,2886.649418,Tcyt,1
2406.733333,2886.333333,Tumor,3
2882.596561,2886.283069,Tumor,2
4369.658537,2885.585366,Tumor,6
374.3918919,2890.773389,Tumor,1
3232.377778,2887.280342,MPtoDC,6
1064.775862,2888.477833,Thelp,1
4111.81875,2889.440179,Tumor,6
1228.693333,2890.226667,Tumor,2
3524.92792,2889.944343,Tumor,6
1707.743396,2888.27044,Tumor,3
3032.884077,2888.110593,Tumor,2
4207.181818,2890.090909,Stroma,6
4258.701873,2889.901873,Tumor,6
4283.275618,2894.927562,Tumor,6
3750.592593,2892.733686,Tumor,6
4077.675937,2893.498186,Tumor,6
4723.772861,2891.094395,Tumor,6
4097.252632,2894.326316,Tumor,6
484.3634767,2893.431958,MPtoDC,1
1740.954625,2892.789703,Tumor,4
856.8073022,2894.095335,Tumor,1
1775.685714,2894.914286,Tumor,4
4387.246411,2891.516746,Tumor,6
2420.909091,2895.136364,Tumor,3
4317.847222,2894.932099,Tumor,6
2736.116667,2895.483333,Tumor,3
2410.273504,2896.367521,Tumor,3
4999.867925,2898.433962,Tumor,6
3469.08069,2897.782759,Tumor,4
4026.120923,2895.668258,Tumor,6
884.9221675,2896.039409,Tumor,1
1317.073509,2898.230236,Tumor,6
3769.911255,2899.136364,Tumor,6
4375.689189,2900.351351,Tumor,6
1118.10834,2898.031814,Tumor,1
3148.21643,2899.097946,Tcyt,6
1417.25239,2900.239006,Tumor,6
1506.205607,2898.962617,Tumor,6
3650.408207,2901.114471,MPtoDC,6
4367.488636,2900.534091,Tumor,6
1682.702381,2901.0,Tumor,3
4217.974684,2900.931962,Stroma,6
4887.0,2900.352941,Tumor,6
4179.617424,2889.897727,Stroma,6
3197.698202,2897.554399,Tumor,6
3829.885542,2902.108434,Tumor,6
1491.868493,2901.89589,Tumor,6
2360.686916,2898.32243,Tumor,3
4352.497222,2900.788889,Tumor,6
2426.25,2904.416667,Tumor,3
2488.15103,2903.441648,Tumor,3
2627.138889,2903.993056,Treg,3
5114.655172,2923.343596,Tumor,6
832.1726428,2905.316069,Stroma,1
2464.873221,2899.996119,Tumor,3
2640.088435,2905.612245,Treg,3
3734.074803,2902.46063,Stroma,6
4338.839286,2904.839286,Tumor,6
4965.200126,2898.739899,Tumor,6
416.0606061,2905.406061,Tumor,5
3106.649123,2905.877193,Tumor,6
696.7777778,2906.148148,Tumor,1
226.1603053,2907.175573,Stroma,1
1430.538961,2907.090909,Tumor,6
3097.75,2907.784091,Tumor,6
3311.086093,2909.087985,Epithelial,6
2332.6,2910.212903,Tumor,3
4543.26087,2909.391304,Tumor,6
460.1035503,2909.686391,MPtoDC,5
3866.679412,2910.998039,Tumor,6
4635.899899,2909.872599,Tumor,6
359.3981191,2909.887147,Stroma,1
436.4456522,2910.532609,Tumor,1
2267.430556,2888.908816,Tumor,3
3585.480296,2911.517241,Tumor,6
4836.5,2912.285714,Tumor,6
1353.981604,2904.98234,Tumor,6
2276.343575,2909.5,Tumor,3
236.2258065,2913.193548,Treg,1
1775.872079,2913.563346,Tumor,4
3958.386434,2914.386434,Tumor,6
4552.28125,2913.0,Tumor,6
532.9773371,2913.0661,Treg,1
2786.273103,2912.903448,Tumor,3
4062.248394,2915.040685,Tumor,6
